tick=450 phase=following reason=path_ready wp=2 dist_wp=8.33 bearing_deg=0.79 speed=6.551 pos=(-44.443,0.015,107.893) thr=0.82 steer=0.03 blocked=false attempts=0 stuck_s=0.00 consumed=(0.82,0.03) submit_ok=true pitch=-0.38 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=480 phase=following reason=path_ready wp=2 dist_wp=5.56 bearing_deg=0.80 speed=5.116 pos=(-47.127,0.020,108.563) thr=0.64 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(0.64,0.00) submit_ok=true pitch=-0.51 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.11 bounded=true
tick=510 phase=following reason=path_ready wp=2 dist_wp=3.48 bearing_deg=0.78 speed=3.680 pos=(-49.146,0.020,109.079) thr=0.46 steer=0.03 blocked=false attempts=0 stuck_s=0.07 consumed=(0.46,0.03) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=540 phase=following reason=path_ready wp=2 dist_wp=2.08 bearing_deg=0.80 speed=2.239 pos=(-50.498,0.020,109.435) thr=0.28 steer=0.00 blocked=false attempts=0 stuck_s=0.07 consumed=(0.28,0.00) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=570 phase=following reason=path_ready wp=2 dist_wp=1.37 bearing_deg=0.80 speed=0.785 pos=(-51.183,0.020,109.620) thr=0.10 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.10,0.00) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.01 bounded=true
tick=600 phase=following reason=path_ready wp=3 dist_wp=21.26 bearing_deg=0.78 speed=2.052 pos=(-51.679,0.023,109.762) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,0.00) submit_ok=true pitch=0.59 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.16 bounded=true
tick=630 phase=following reason=path_ready wp=3 dist_wp=19.95 bearing_deg=0.80 speed=3.874 pos=(-52.937,0.029,110.131) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.07 consumed=(1.00,0.00) submit_ok=true pitch=0.77 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=660 phase=following reason=path_ready wp=3 dist_wp=17.82 bearing_deg=0.79 speed=5.358 pos=(-54.974,0.025,110.729) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.00) submit_ok=true pitch=0.64 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=690 phase=following reason=path_ready wp=3 dist_wp=14.95 bearing_deg=0.78 speed=6.622 pos=(-57.734,0.016,111.546) thr=1.00 steer=0.03 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,0.03) submit_ok=true pitch=0.42 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=720 phase=following reason=path_ready wp=3 dist_wp=11.40 bearing_deg=0.80 speed=7.841 pos=(-61.129,0.018,112.561) thr=0.98 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.98,0.00) submit_ok=true pitch=0.46 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=750 phase=following reason=path_ready wp=3 dist_wp=8.02 bearing_deg=0.81 speed=6.407 pos=(-64.365,0.017,113.544) thr=0.80 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(0.80,0.00) submit_ok=true pitch=-0.45 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.46 traction=1.00 gear=4 shift=0.00 bounded=true
tick=780 phase=following reason=path_ready wp=3 dist_wp=5.32 bearing_deg=0.80 speed=4.972 pos=(-66.943,0.020,114.342) thr=0.62 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(0.62,0.00) submit_ok=true pitch=-0.51 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.38 traction=1.00 gear=3 shift=0.06 bounded=true
tick=810 phase=following reason=path_ready wp=3 dist_wp=3.31 bearing_deg=0.78 speed=3.536 pos=(-68.864,0.020,114.949) thr=0.44 steer=0.03 blocked=false attempts=0 stuck_s=0.08 consumed=(0.44,0.03) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.29 traction=1.00 gear=3 shift=0.00 bounded=true
tick=840 phase=following reason=path_ready wp=3 dist_wp=1.98 bearing_deg=0.80 speed=2.094 pos=(-70.129,0.020,115.358) thr=0.26 steer=0.00 blocked=false attempts=0 stuck_s=0.07 consumed=(0.26,0.00) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.21 traction=1.00 gear=2 shift=0.00 bounded=true
tick=870 phase=following reason=path_ready wp=3 dist_wp=1.34 bearing_deg=0.77 speed=0.637 pos=(-70.737,0.020,115.559) thr=0.08 steer=0.03 blocked=false attempts=0 stuck_s=0.00 consumed=(0.08,0.03) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.21 traction=1.00 gear=1 shift=0.00 bounded=true
tick=900 phase=following reason=path_ready wp=4 dist_wp=21.61 bearing_deg=-75.34 speed=0.000 pos=(-70.792,0.007,115.577) thr=0.00 steer=-1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,-1.00) submit_ok=true pitch=-0.18 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.21 traction=1.00 gear=0 shift=0.00 bounded=true
tick=930 phase=following reason=path_ready wp=4 dist_wp=21.61 bearing_deg=-37.84 speed=0.000 pos=(-70.792,0.001,115.577) thr=0.00 steer=-1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,-1.00) submit_ok=true pitch=-0.01 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.29 traction=1.00 gear=0 shift=0.00 bounded=true
tick=960 phase=following reason=path_ready wp=4 dist_wp=21.48 bearing_deg=-9.31 speed=1.231 pos=(-70.827,0.020,115.444) thr=1.00 steer=-0.39 blocked=false attempts=0 stuck_s=0.22 consumed=(1.00,-0.39) submit_ok=true pitch=0.53 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.29 traction=1.00 gear=1 shift=0.00 bounded=true
tick=990 phase=following reason=path_ready wp=4 dist_wp=20.45 bearing_deg=-2.43 speed=3.063 pos=(-70.963,0.024,114.419) thr=1.00 steer=-0.10 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,-0.10) submit_ok=true pitch=0.62 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.29 traction=1.00 gear=2 shift=0.00 bounded=true
tick=1020 phase=following reason=path_ready wp=4 dist_wp=18.54 bearing_deg=-0.78 speed=4.793 pos=(-71.102,0.021,112.516) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.00) submit_ok=true pitch=0.56 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=3 shift=0.00 bounded=true
tick=1050 phase=following reason=path_ready wp=4 dist_wp=15.79 bearing_deg=-0.79 speed=6.343 pos=(-71.270,0.017,109.771) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.00) submit_ok=true pitch=0.45 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=4 shift=0.00 bounded=true
tick=1080 phase=following reason=path_ready wp=4 dist_wp=12.30 bearing_deg=-0.80 speed=8.000 pos=(-71.473,0.022,106.293) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(1.00,0.00) submit_ok=true pitch=0.58 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=4 shift=0.00 bounded=true
tick=1110 phase=following reason=path_ready wp=4 dist_wp=8.76 bearing_deg=-0.79 speed=6.749 pos=(-71.666,0.016,102.758) thr=0.84 steer=0.00 blocked=false attempts=0 stuck_s=0.05 consumed=(0.84,0.00) submit_ok=true pitch=-0.40 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=4 shift=0.00 bounded=true
